sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
14,"(0.990658,0.0166636,-0.00233648,-0.135328)",NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:45:08.",Full,Sol-00014M13:45:08.236,NASA/JPL-Caltech,2021-03-05T08:05:41.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ,104,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187879.437,4,"(-4.67388,3.43812,-0.0842635)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187877_553ECM_N0030104AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.990864,0.0171563,-0.0138053,-0.133052)",NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:44:04.",Full,Sol-00014M13:44:04.068,NASA/JPL-Caltech,2021-03-05T08:05:39.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ,98,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187813.493,4,"(-3.71123,3.16788,-0.0759576)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187811_621ECM_N0030098AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.613543,-0.00319197,-0.0218311,0.789353)",NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:39:03.",Full,Sol-00014M13:39:03.250,NASA/JPL-Caltech,2021-03-05T08:05:37.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ,68,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.354,-22.8896,668187504.681,4,"(-2.74557,2.91038,-0.0436723)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187502_536ECM_N0030068AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8603674246514987,-0.009341275072768648,0.5095886921612)","(0.946203,0.345087,-1.92155);(0.918178,0.00187325,0.396184);(594.865,740.868,254.908);(-122.829,1.834,752.394);(0.918128,0.00329723,0.39629);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.946203,0.345087,-1.92155)",NAVCAM_LEFT,CAHVORE
14,"(0.389849,-0.00942131,-0.0182278,0.92065)",NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:38:02.",Full,Sol-00014M13:38:02.028,NASA/JPL-Caltech,2021-03-05T08:05:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,62,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.354,-22.8896,668187441.745,4,"(-2.74557,2.91038,-0.0436723)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8603674246514987,-0.009341275072768648,0.5095886921612)","(0.946203,0.345087,-1.92155);(0.918178,0.00187325,0.396184);(594.865,740.868,254.908);(-122.829,1.834,752.394);(0.918128,0.00329723,0.39629);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.946203,0.345087,-1.92155)",NAVCAM_LEFT,CAHVORE
14,"(0.400002,-0.00814116,-0.0127717,0.916389)",NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:35:12.",Full,Sol-00014M13:35:12.589,NASA/JPL-Caltech,2021-03-05T08:05:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,44,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187265.730,4,"(-1.29698,1.39046,-0.0161051)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.388716,-0.0129629,-0.0184569,0.921081)",NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:37:19.",Full,Sol-00014M13:37:19.187,NASA/JPL-Caltech,2021-03-05T08:05:30.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,56,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.354,-22.8896,668187397.660,4,"(-2.67588,2.83866,-0.0434057)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8603674246514987,-0.009341275072768648,0.5095886921612)","(0.946203,0.345087,-1.92155);(0.918178,0.00187325,0.396184);(594.865,740.868,254.908);(-122.829,1.834,752.394);(0.918128,0.00329723,0.39629);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.946203,0.345087,-1.92155)",NAVCAM_LEFT,CAHVORE
14,"(0.393455,-0.011243,-0.0154109,0.919146)",NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:36:13.",Full,Sol-00014M13:36:13.920,NASA/JPL-Caltech,2021-03-05T08:05:30.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,50,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187330.001,4,"(-1.98321,2.1175,-0.0338676)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.397284,-0.013839,-0.00848494,0.917552)",NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:26:42.",Full,Sol-00014M13:26:42.605,NASA/JPL-Caltech,2021-03-05T08:05:28.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,38,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.508,-22.8833,668186743.942,4,"(-0.613938,0.660146,-0.0100482)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8602729120678293,-0.006881825469657783,0.5097873647321418)","(0.945707,0.768963,-1.92175);(0.917448,-0.00169599,0.397872);(592.683,736.852,255.291);(-122.215,1.21703,751.164);(0.917755,-0.0021223,0.397161);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.945707,0.768963,-1.92175)",NAVCAM_RIGHT,CAHVORE
14,"(0.389849,-0.00942131,-0.0182278,0.92065)",NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:38:02.",Full,Sol-00014M13:38:02.028,NASA/JPL-Caltech,2021-03-05T08:05:27.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ,62,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187441.832,4,"(-2.74557,2.91038,-0.0436723)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187439_632ECM_N0030062AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.393455,-0.011243,-0.0154109,0.919146)",NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:36:13.",Full,Sol-00014M13:36:13.920,NASA/JPL-Caltech,2021-03-05T08:05:26.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ,50,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.354,-22.8896,668187330.022,4,"(-1.98321,2.1175,-0.0338676)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187328_553ECM_N0030050AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8603674246514987,-0.009341275072768648,0.5095886921612)","(0.946203,0.345087,-1.92155);(0.918178,0.00187325,0.396184);(594.865,740.868,254.908);(-122.829,1.834,752.394);(0.918128,0.00329723,0.39629);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.946203,0.345087,-1.92155)",NAVCAM_LEFT,CAHVORE
14,"(0.388716,-0.0129629,-0.0184569,0.921081)",NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:37:19.",Full,Sol-00014M13:37:19.187,NASA/JPL-Caltech,2021-03-05T08:05:22.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ,56,Mars Perseverance Sol 14: Right Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.716,-22.6871,668187397.747,4,"(-2.67588,2.83866,-0.0434057)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NRM_0014_0668187395_612ECM_N0030056AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8620292105992905,-0.003777387744552262,0.5068445239078662)","(0.944939,0.76947,-1.92223);(0.918802,0.00161621,0.394734);(590.887,738.987,253.276);(-119.651,0.772742,751.577);(0.919109,0.00119102,0.394022);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.944939,0.76947,-1.92223)",NAVCAM_RIGHT,CAHVORE
14,"(0.400002,-0.00814116,-0.0127717,0.916389)",NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:35:12.",Full,Sol-00014M13:35:12.589,NASA/JPL-Caltech,2021-03-05T08:05:21.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ,44,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.354,-22.8896,668187265.751,4,"(-1.29698,1.39046,-0.0161051)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668187265_536ECM_N0030044AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8603674246514987,-0.009341275072768648,0.5095886921612)","(0.946203,0.345087,-1.92155);(0.918178,0.00187325,0.396184);(594.865,740.868,254.908);(-122.829,1.834,752.394);(0.918128,0.00329723,0.39629);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.946203,0.345087,-1.92155)",NAVCAM_LEFT,CAHVORE
14,"(0.397284,-0.013839,-0.00848494,0.917552)",NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 5, 2021 (Sol 14) at the local mean solar time of 13:26:42.",Full,Sol-00014M13:26:42.605,NASA/JPL-Caltech,2021-03-05T08:05:14.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ,38,Mars Perseverance Sol 14: Left Navigation Camera (Navcam),3,2021-03-05T08:15:26Z,359.146,-23.0858,668186743.921,4,"(-0.613938,0.660146,-0.0100482)","(1,1201,5120,2240)","(1280,560)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00014/ids/edr/browse/ncam/NLM_0014_0668186741_536ECM_N0030038AUT_04096_00_2LLJ01_1200.jpg,UNK,"(0.8585818159099734,-0.01244085308481739,0.5125255999101456)","(0.945436,0.344578,-1.92107);(0.916819,-0.00143667,0.399319);(596.662,738.718,256.937);(-125.392,2.28978,751.97);(0.916774,-1.25284e-05,0.399425);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.945436,0.344578,-1.92107)",NAVCAM_LEFT,CAHVORE
