sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
20,"(0.43967,-0.00139028,0.0100708,0.898102)",NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:48:53.",Thumbnail,Sol-00020M15:48:53.303,NASA/JPL-Caltech,2021-03-11T13:30:17.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J,770,Mars Perseverance Sol 20: Right Navigation Camera (Navcam),3,2021-03-11T13:34:33Z,337.234,-44.9052,668728154.323,64,"(31.8232,55.9169,-0.122529)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668728153_417ECM_T0030770NCAM00304_00_6I1J01_1200.jpg,UNK,"(0.6501192310040077,-0.26111111834742295,0.7135586656709565)","(1.00599,0.703728,-1.86918);(0.649044,-0.265699,0.712855);(43.3873,32.075,28.2641);(-10.9285,4.61934,53.6899);(0.649392,-0.266303,0.712312);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(1.00599,0.703728,-1.86918)",NAVCAM_RIGHT,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Thumbnail,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:30:16.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J,770,Mars Perseverance Sol 20: Front Right Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,315.813,13.856,668728045.431,64,"(31.8232,55.9169,-0.122529)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_07_600J01_1200.jpg,UNK,"(0.878119219282655,0.1854842545102372,0.4410240674330619)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(29.8414,39.9012,14.486);(11.5127,5.16815,42.9169);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:48:53.",Thumbnail,Sol-00020M15:48:53.303,NASA/JPL-Caltech,2021-03-11T13:30:10.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J,770,Mars Perseverance Sol 20: Right Navigation Camera (Navcam),3,2021-03-11T13:34:33Z,337.234,-44.9052,668728154.323,32,"(31.8232,55.9169,-0.122529)","(1,1,2576,1936)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668728153_417ECM_T0030770NCAM00304_01_500J01_1200.jpg,UNK,"(0.6155232116520163,-0.6630890553403114,0.42596253427441316)","(1.00599,0.703728,-1.86918);(0.649044,-0.265699,0.712855);(87.0991,64.0172,56.8847);(-21.5324,9.10583,107.736);(0.649392,-0.266303,0.712312);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(1.00599,0.703728,-1.86918)",NAVCAM_RIGHT,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Left Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Full,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:30:04.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,770,Mars Perseverance Sol 20: Front Left Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,299.598,20.2622,668728045.354,4,"(31.8232,55.9169,-0.122529)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_1200.jpg,UNK,"(0.8822468704651113,-0.17569579284202788,0.43677390939950644)","(1.10353,-0.008945,-0.729124);(0.884935,-0.17181,0.432865);(651.291,418.924,318.224);(186.623,-81.6605,689.135);(0.885293,-0.171227,0.432363);(1e-06,0.00889,-0.006754);(-0.006127,0.010389,0.004541);2.0;0.0","(1.10353,-0.008945,-0.729124)",FRONT_HAZCAM_LEFT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Left Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Full,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:30:02.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,770,Mars Perseverance Sol 20: Front Left Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,299.598,20.2622,668728045.354,2,"(31.8232,55.9169,-0.122529)","(2545,1457,2576,1952)","(1288,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_1200.jpg,UNK,"(0.7335942293338822,0.34357611702326857,0.5863403094613575)","(1.10353,-0.008945,-0.729124);(0.884935,-0.17181,0.432865);(177.387,1056.3,86.06);(-270.544,-38.3293,1063.36);(0.885293,-0.171227,0.432363);(1e-06,0.00889,-0.006754);(-0.006127,0.010389,0.004541);2.0;0.0","(1.10353,-0.008945,-0.729124)",FRONT_HAZCAM_LEFT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Left Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Thumbnail,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:30:02.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,770,Mars Perseverance Sol 20: Front Left Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,299.598,20.2622,668728045.354,32,"(31.8232,55.9169,-0.122529)","(2545,1457,2576,1952)","(80,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_1200.jpg,UNK,"(0.728889815584934,0.34793649049628833,0.5896268610890171)","(1.10353,-0.008945,-0.729124);(0.884935,-0.17181,0.432865);(10.6719,66.0996,5.17584);(-17.3238,-2.31505,66.2571);(0.885293,-0.171227,0.432363);(1e-06,0.00889,-0.006754);(-0.006127,0.010389,0.004541);2.0;0.0","(1.10353,-0.008945,-0.729124)",FRONT_HAZCAM_LEFT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Full,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:30:01.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J,770,Mars Perseverance Sol 20: Front Right Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,315.813,13.856,668728045.431,4,"(31.8232,55.9169,-0.122529)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_07_295J01_1200.jpg,UNK,"(0.8865390191310518,0.17173156118530097,0.42960078963034015)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(484.104,639.718,235.011);(190.844,83.9887,689.906);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Full,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:29:53.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J,770,Mars Perseverance Sol 20: Front Right Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:38:42Z,315.813,13.856,668728045.431,2,"(31.8232,55.9169,-0.122529)","(2545,1457,2576,1952)","(1288,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_N0030770FHAZ02003_04_195J01_1200.jpg,UNK,"(0.5826380180440017,0.6370793473576138,0.5046413034028766)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-157.566,1059.32,-78.5154);(-262.434,42.0348,1065.96);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Left Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Thumbnail,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:29:52.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,770,Mars Perseverance Sol 20: Front Left Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,299.598,20.2622,668728045.354,32,"(31.8232,55.9169,-0.122529)","(1,1457,2576,1952)","(80,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FLF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_1200.jpg,UNK,"(0.5762418296263411,-0.6335918929710703,0.5162428371902344)","(1.10353,-0.008945,-0.729124);(0.884935,-0.17181,0.432865);(81.0242,52.4407,39.5886);(-17.3238,-2.31505,66.2571);(0.885293,-0.171227,0.432363);(1e-06,0.00889,-0.006754);(-0.006127,0.010389,0.004541);2.0;0.0","(1.10353,-0.008945,-0.729124)",FRONT_HAZCAM_LEFT_A,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Thumbnail,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:29:51.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J,770,Mars Perseverance Sol 20: Front Right Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,315.813,13.856,668728045.431,32,"(31.8232,55.9169,-0.122529)","(1,1457,2576,1952)","(80,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_01_500J01_1200.jpg,UNK,"(0.734276683258262,-0.34169647221052785,0.5865844127677838)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(60.1256,79.8891,29.1877);(-16.8171,2.54603,66.4204);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
20,"(0.482632,0.00646646,-0.00285785,0.875795)",NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:09:08.",Thumbnail,Sol-00020M15:09:08.114,NASA/JPL-Caltech,2021-03-11T13:29:46.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J,704,Mars Perseverance Sol 20: Right Navigation Camera (Navcam),3,2021-03-11T13:34:33Z,0.193491,-30.1114,668725704.407,64,"(37.7525,48.235,-0.165352)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRF_0020_0668725702_677ECM_T0030704NCAM00301_01_600J01_1200.jpg,UNK,"(0.8594603709495647,0.013730209588643702,0.5110179567411387)","(0.94239,0.77065,-1.90419);(0.860049,0.00908495,0.510145);(33.7786,46.481,20.2151);(2.23767,0.114344,54.9396);(0.860449,0.00866293,0.50948);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.94239,0.77065,-1.90419)",NAVCAM_RIGHT,CAHVORE
20,"(0.43967,-0.00139028,0.0100708,0.898102)",FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:47:06.",Thumbnail,Sol-00020M15:47:06.790,NASA/JPL-Caltech,2021-03-11T13:29:42.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J,770,Mars Perseverance Sol 20: Front Right Hazard Avoidance Camera (Hazcam),3,2021-03-11T13:34:33Z,315.813,13.856,668728045.431,32,"(31.8232,55.9169,-0.122529)","(2545,1457,2576,1952)","(80,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/fcam/FRF_0020_0668728043_977ECM_T0030770FHAZ02003_04_500J01_1200.jpg,UNK,"(0.5767540099740674,0.6402442500071596,0.507387536614374)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-10.2629,66.1263,-5.10943);(-16.8171,2.54603,66.4204);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
20,"(0.437498,-0.0180927,0.00498932,0.899023)",NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 11, 2021 (Sol 20) at the local mean solar time of 15:12:33.",Thumbnail,Sol-00020M15:12:33.410,NASA/JPL-Caltech,2021-03-11T13:29:40.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J,740,Mars Perseverance Sol 20: Right Navigation Camera (Navcam),3,2021-03-11T13:33:35Z,0.287404,-29.8986,668725915.326,64,"(34.8879,51.9662,-0.130444)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00020/ids/edr/browse/ncam/NRM_0020_0668725913_616ECM_T0030740NCAM00301_00_6I1J01_1200.jpg,UNK,"(0.86132592432836,0.015141110909202445,0.5078271348011365)","(0.942101,0.770873,-1.90471);(0.86192,0.0104958,0.506952);(33.7779,46.5363,20.0885);(2.44123,0.119672,54.9309);(0.862317,0.0100744,0.506284);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.942101,0.770873,-1.90471)",NAVCAM_RIGHT,CAHVORE
